Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,class
2013-11-25 00:00:00,1083,3,NB_OS,1,North,20.0,0,,17792,0,0,20,0,0,0,0.0,0
2013-11-25 01:00:00,1083,3,NB_OS,1,North,4.0,0,,16667,0,0,4,0,0,0,0.0,0
2013-11-25 02:00:00,1083,3,NB_OS,1,North,3.0,0,,15371,0,0,3,0,0,0,0.0,0
2013-11-25 03:00:00,1083,3,NB_OS,1,North,5.0,0,,17500,0,0,5,0,0,0,0.0,0
2013-11-25 04:00:00,1083,3,NB_OS,1,North,8.0,0,,18472,0,0,8,0,0,0,0.0,0
2013-11-25 05:00:00,1083,3,NB_OS,1,North,51.0,0,,18050,20,1,49,0,1,0,0.0,0
2013-11-25 06:00:00,1083,3,NB_OS,1,North,320.0,0,,17262,16,3,312,0,5,0,0.0,0
2013-11-25 07:00:00,1083,3,NB_OS,1,North,1142.0,0,,10987,13,5,1121,1,14,1,0.0,0
2013-11-25 08:00:00,1083,3,NB_OS,1,North,1176.0,0,,7849,20,6,1138,2,19,5,5.0,0
2013-11-25 09:00:00,1083,3,NB_OS,1,North,909.0,0,,13376,28,5,877,1,24,1,1.0,0
2013-11-25 10:00:00,1083,3,NB_OS,1,North,546.0,0,,16636,35,4,523,0,19,0,0.0,0
2013-11-25 11:00:00,1083,3,NB_OS,1,North,462.0,0,,16724,39,0,444,0,16,2,0.0,0
2013-11-25 12:00:00,1083,3,NB_OS,1,North,461.0,0,,17009,24,1,449,0,11,0,0.0,0
2013-11-25 13:00:00,1083,3,NB_OS,1,North,490.0,0,,17192,41,2,468,0,19,1,0.0,0
2013-11-25 14:00:00,1083,3,NB_OS,1,North,442.0,0,,16792,20,0,433,0,9,0,0.0,0
2013-11-25 15:00:00,1083,3,NB_OS,1,North,540.0,0,,16511,44,3,513,0,24,0,0.0,0
2013-11-25 16:00:00,1083,3,NB_OS,1,North,735.0,0,,14748,22,4,715,0,16,0,0.0,0
2013-11-25 17:00:00,1083,3,NB_OS,1,North,837.0,0,,14571,12,1,826,0,10,0,0.0,0
2013-11-25 18:00:00,1083,3,NB_OS,1,North,648.0,0,,15607,17,5,632,0,11,0,0.0,0
2013-11-25 19:00:00,1083,3,NB_OS,1,North,345.0,0,,17013,6,3,340,0,2,0,0.0,0
2013-11-25 20:00:00,1083,3,NB_OS,1,North,232.0,0,,17644,4,1,230,0,1,0,0.0,0
2013-11-25 21:00:00,1083,3,NB_OS,1,North,170.0,0,,18012,6,1,168,0,1,0,0.0,0
2013-11-25 22:00:00,1083,3,NB_OS,1,North,97.0,0,,17311,0,0,96,1,0,0,0.0,0
2013-11-25 23:00:00,1083,3,NB_OS,1,North,34.0,0,,19273,0,0,34,0,0,0,0.0,0
2013-11-26 00:00:00,1083,3,NB_OS,1,North,19.0,0,,17997,53,0,18,0,1,0,0.0,0
2013-11-26 01:00:00,1083,3,NB_OS,1,North,7.0,0,,16706,0,0,7,0,0,0,0.0,0
2013-11-26 02:00:00,1083,3,NB_OS,1,North,3.0,0,,17315,0,0,3,0,0,0,0.0,0
2013-11-26 03:00:00,1083,3,NB_OS,1,North,4.0,0,,16250,250,0,3,0,1,0,0.0,0
2013-11-26 04:00:00,1083,3,NB_OS,1,North,6.0,0,,19630,0,0,6,0,0,0,0.0,0
2013-11-26 05:00:00,1083,3,NB_OS,1,North,58.0,0,,18539,17,0,57,0,1,0,0.0,0
2013-11-26 06:00:00,1083,3,NB_OS,1,North,351.0,0,,17400,11,2,345,0,4,0,0.0,0
2013-11-26 07:00:00,1083,3,NB_OS,1,North,1186.0,0,,10309,28,3,1144,0,29,4,6.0,0
2013-11-26 08:00:00,1083,3,NB_OS,1,North,1087.0,0,,7485,29,4,1045,1,27,5,5.0,0
2013-11-26 09:00:00,1083,3,NB_OS,1,North,1068.0,0,,10585,23,8,1030,0,24,1,5.0,0
2013-11-26 10:00:00,1083,3,NB_OS,1,North,548.0,0,,16212,29,3,528,1,16,0,0.0,0
2013-11-26 11:00:00,1083,3,NB_OS,1,North,508.0,0,,16325,26,1,491,2,13,0,1.0,0
2013-11-26 12:00:00,1083,3,NB_OS,1,North,490.0,0,,16641,31,1,474,0,15,0,0.0,0
2013-11-26 13:00:00,1083,3,NB_OS,1,North,506.0,0,,16587,20,3,492,1,10,0,0.0,0
2013-11-26 14:00:00,1083,3,NB_OS,1,North,485.0,0,,16555,29,3,468,0,14,0,0.0,0
2013-11-26 15:00:00,1083,3,NB_OS,1,North,536.0,0,,15980,34,2,514,2,18,0,0.0,0
2013-11-26 16:00:00,1083,3,NB_OS,1,North,749.0,0,,14263,25,2,726,2,19,0,0.0,0
2013-11-26 17:00:00,1083,3,NB_OS,1,North,837.0,0,,12881,27,4,807,0,21,2,3.0,0
2013-11-26 18:00:00,1083,3,NB_OS,1,North,699.0,0,,14846,9,4,689,0,5,1,0.0,0
2013-11-26 19:00:00,1083,3,NB_OS,1,North,422.0,0,,16925,2,2,419,0,1,0,0.0,0
2013-11-26 20:00:00,1083,3,NB_OS,1,North,251.0,0,,18626,12,1,247,0,3,0,0.0,0
2013-11-26 21:00:00,1083,3,NB_OS,1,North,194.0,0,,18050,0,1,193,0,0,0,0.0,0
2013-11-26 22:00:00,1083,3,NB_OS,1,North,113.0,0,,17426,9,0,112,0,1,0,0.0,0
2013-11-26 23:00:00,1083,3,NB_OS,1,North,66.0,0,,18102,0,0,65,1,0,0,0.0,0
2013-11-27 00:00:00,1083,3,NB_OS,1,North,21.0,0,,18122,48,0,20,0,1,0,0.0,0
2013-11-27 01:00:00,1083,3,NB_OS,1,North,9.0,0,,19136,0,0,9,0,0,0,0.0,0
2013-11-27 02:00:00,1083,3,NB_OS,1,North,2.0,0,,20972,0,0,2,0,0,0,0.0,0
2013-11-27 03:00:00,1083,3,NB_OS,1,North,7.0,0,,18214,0,1,6,0,0,0,0.0,0
2013-11-27 04:00:00,1083,3,NB_OS,1,North,13.0,0,,18248,0,0,13,0,0,0,0.0,0
2013-11-27 05:00:00,1083,3,NB_OS,1,North,63.0,0,,18651,63,0,59,0,4,0,0.0,0
2013-11-27 06:00:00,1083,3,NB_OS,1,North,313.0,0,,17729,16,2,306,0,5,0,0.0,0
2013-11-27 07:00:00,1083,3,NB_OS,1,North,1160.0,0,,9732,17,4,1133,1,19,1,2.0,0
2013-11-27 08:00:00,1083,3,NB_OS,1,North,1110.0,0,,7335,15,3,1088,0,15,2,2.0,0
2013-11-27 09:00:00,1083,3,NB_OS,1,North,960.0,0,,11407,32,6,922,1,24,7,0.0,0
2013-11-27 10:00:00,1083,3,NB_OS,1,North,556.0,0,,16224,40,3,530,0,22,0,1.0,0
2013-11-27 11:00:00,1083,3,NB_OS,1,North,480.0,0,,16567,25,6,461,0,12,0,1.0,0
2013-11-27 12:00:00,1083,3,NB_OS,1,North,504.0,0,,16254,30,2,487,0,15,0,0.0,0
2013-11-27 13:00:00,1083,3,NB_OS,1,North,504.0,0,,16715,28,3,486,1,14,0,0.0,0
2013-11-27 14:00:00,1083,3,NB_OS,1,North,480.0,0,,16395,33,4,459,1,16,0,0.0,0
2013-11-27 15:00:00,1083,3,NB_OS,1,North,576.0,0,,15523,31,7,547,4,18,0,0.0,0
2013-11-27 16:00:00,1083,3,NB_OS,1,North,707.0,0,,14592,23,1,690,0,16,0,0.0,0
2013-11-27 17:00:00,1083,3,NB_OS,1,North,843.0,0,,13783,8,7,829,0,7,0,0.0,0
2013-11-27 18:00:00,1083,3,NB_OS,1,North,787.0,0,,14712,13,3,773,0,9,1,1.0,0
2013-11-27 19:00:00,1083,3,NB_OS,1,North,430.0,0,,16886,7,3,423,1,3,0,0.0,0
2013-11-27 20:00:00,1083,3,NB_OS,1,North,246.0,0,,17476,8,1,243,0,2,0,0.0,0
2013-11-27 21:00:00,1083,3,NB_OS,1,North,187.0,0,,17601,5,0,186,0,1,0,0.0,0
2013-11-27 22:00:00,1083,3,NB_OS,1,North,123.0,0,,17631,0,0,123,0,0,0,0.0,0
2013-11-27 23:00:00,1083,3,NB_OS,1,North,54.0,0,,17634,0,0,54,0,0,0,0.0,0
2013-11-28 00:00:00,1083,3,NB_OS,1,North,26.0,0,,16955,0,1,25,0,0,0,0.0,0
2013-11-28 01:00:00,1083,3,NB_OS,1,North,13.0,0,,18162,0,0,13,0,0,0,0.0,0
2013-11-28 02:00:00,1083,3,NB_OS,1,North,5.0,0,,18611,0,0,5,0,0,0,0.0,0
2013-11-28 03:00:00,1083,3,NB_OS,1,North,10.0,0,,17750,0,0,10,0,0,0,0.0,0
2013-11-28 04:00:00,1083,3,NB_OS,1,North,5.0,0,,19778,200,0,4,0,1,0,0.0,0
2013-11-28 05:00:00,1083,3,NB_OS,1,North,50.0,0,,18589,20,0,49,0,1,0,0.0,0
2013-11-28 06:00:00,1083,3,NB_OS,1,North,333.0,0,,17224,12,4,325,0,4,0,0.0,0
2013-11-28 07:00:00,1083,3,NB_OS,1,North,1171.0,0,,10117,15,3,1143,1,15,2,7.0,0
2013-11-28 08:00:00,1083,3,NB_OS,1,North,1148.0,0,,7541,38,8,1088,1,36,8,7.0,0
2013-11-28 09:00:00,1083,3,NB_OS,1,North,976.0,0,,12954,31,2,942,0,29,1,2.0,0
2013-11-28 10:00:00,1083,3,NB_OS,1,North,549.0,0,,16585,60,3,311,0,20,0,0.0,0
2013-11-28 11:00:00,1083,3,NB_OS,1,North,442.0,0,,16747,36,4,422,0,16,0,0.0,0
2013-11-28 12:00:00,1083,3,NB_OS,1,North,557.0,0,,16490,29,4,537,0,15,1,0.0,0
2013-11-28 13:00:00,1083,3,NB_OS,1,North,515.0,0,,16805,33,3,494,1,16,1,0.0,0
2013-11-28 14:00:00,1083,3,NB_OS,1,North,507.0,0,,16671,22,2,493,0,10,1,1.0,0
2013-11-28 15:00:00,1083,3,NB_OS,1,North,570.0,0,,16028,32,6,546,0,18,0,0.0,0
2013-11-28 16:00:00,1083,3,NB_OS,1,North,804.0,0,,13534,31,2,776,0,23,2,1.0,0
2013-11-28 17:00:00,1083,3,NB_OS,1,North,958.0,0,,11829,22,7,928,1,20,1,1.0,0
2013-11-28 18:00:00,1083,3,NB_OS,1,North,964.0,0,,12810,22,7,935,0,20,1,1.0,0
2013-11-28 19:00:00,1083,3,NB_OS,1,North,485.0,0,,16883,12,4,475,0,6,0,0.0,0
2013-11-28 20:00:00,1083,3,NB_OS,1,North,308.0,0,,17574,13,4,300,0,4,0,0.0,0
2013-11-28 21:00:00,1083,3,NB_OS,1,North,208.0,0,,18062,5,0,207,0,1,0,0.0,0
2013-11-28 22:00:00,1083,3,NB_OS,1,North,153.0,0,,17985,7,0,152,0,1,0,0.0,0
2013-11-28 23:00:00,1083,3,NB_OS,1,North,91.0,0,,18199,11,0,89,0,1,0,1.0,0
2013-11-29 00:00:00,1083,3,NB_OS,1,North,31.0,0,,18943,0,1,30,0,0,0,0.0,0
2013-11-29 01:00:00,1083,3,NB_OS,1,North,10.0,0,,19167,0,0,10,0,0,0,0.0,0
2013-11-29 02:00:00,1083,3,NB_OS,1,North,13.0,0,,18932,0,0,13,0,0,0,0.0,0
2013-11-29 03:00:00,1083,3,NB_OS,1,North,7.0,0,,18651,0,0,7,0,0,0,0.0,0
2013-11-29 04:00:00,1083,3,NB_OS,1,North,8.0,0,,15556,0,0,8,0,0,0,0.0,0
2013-11-29 05:00:00,1083,3,NB_OS,1,North,56.0,0,,18834,0,1,55,0,0,0,0.0,0
2013-11-29 06:00:00,1083,3,NB_OS,1,North,302.0,0,,17710,30,3,290,0,9,0,0.0,0
2013-11-29 07:00:00,1083,3,NB_OS,1,North,1130.0,0,,11340,17,7,1104,0,19,0,0.0,0
2013-11-29 08:00:00,1083,3,NB_OS,1,North,1159.0,0,,10033,30,2,1117,2,32,3,3.0,0
2013-11-29 09:00:00,1083,3,NB_OS,1,North,831.0,0,,14456,31,1,802,0,26,0,2.0,0
2013-11-29 10:00:00,1083,3,NB_OS,1,North,550.0,0,,16731,40,1,525,1,22,0,1.0,0
2013-11-29 11:00:00,1083,3,NB_OS,1,North,509.0,0,,16144,33,1,662,1,22,1,0.0,0
2013-11-29 12:00:00,1083,3,NB_OS,1,North,545.0,0,,15481,34,3,699,2,24,1,0.0,0
2013-11-29 13:00:00,1083,3,NB_OS,1,North,676.0,0,,15771,36,2,650,0,24,0,0.0,0
2013-11-29 14:00:00,1083,3,NB_OS,1,North,510.0,0,,15789,30,3,666,0,21,0,0.0,0
2013-11-29 15:00:00,1083,3,NB_OS,1,North,567.5,0,,15103,29,5,723,1,21,1,0.0,0
2013-11-29 16:00:00,1083,3,NB_OS,1,North,735.0,0,,15380,18,3,719,0,13,0,0.0,0
2013-11-29 17:00:00,1083,3,NB_OS,1,North,864.0,0,,14463,16,4,846,0,14,0,0.0,0
2013-11-29 18:00:00,1083,3,NB_OS,1,North,975.0,0,,15244,14,10,951,0,14,0,0.0,0
2013-11-29 19:00:00,1083,3,NB_OS,1,North,567.0,0,,15931,5,0,564,0,3,0,0.0,0
2013-11-29 20:00:00,1083,3,NB_OS,1,North,254.5,0,,17458,13,4,364,0,5,0,0.0,0
2013-11-29 21:00:00,1083,3,NB_OS,1,North,244.0,0,,17666,4,1,241,1,1,0,0.0,0
2013-11-29 22:00:00,1083,3,NB_OS,1,North,192.0,0,,18148,5,0,191,0,1,0,0.0,0
2013-11-29 23:00:00,1083,3,NB_OS,1,North,159.0,0,,17635,13,1,156,0,2,0,0.0,0
2013-11-30 00:00:00,1083,3,NB_OS,1,North,106.0,0,,18884,9,1,104,0,1,0,0.0,0
2013-11-30 01:00:00,1083,3,NB_OS,1,North,10.0,0,,18443,0,0,89,0,0,0,0.0,0
2013-11-30 02:00:00,1083,3,NB_OS,1,North,7.0,0,,19308,0,0,71,0,0,0,0.0,0
2013-11-30 03:00:00,1083,3,NB_OS,1,North,36.0,0,,18997,28,0,35,0,1,0,0.0,0
2013-11-30 04:00:00,1083,3,NB_OS,1,North,11.0,0,,19848,61,0,31,0,2,0,0.0,0
2013-11-30 05:00:00,1083,3,NB_OS,1,North,45.0,0,,18303,22,0,44,0,1,0,0.0,0
2013-11-30 06:00:00,1083,3,NB_OS,1,North,100.0,0,,18036,30,1,96,0,3,0,0.0,0
2013-11-30 07:00:00,1083,3,NB_OS,1,North,192.0,0,,18038,31,1,185,0,6,0,0.0,0
2013-11-30 08:00:00,1083,3,NB_OS,1,North,381.0,0,,17434,26,1,369,1,10,0,0.0,0
2013-11-30 09:00:00,1083,3,NB_OS,1,North,643.0,0,,16400,14,3,630,1,9,0,0.0,0
2013-11-30 10:00:00,1083,3,NB_OS,1,North,549.0,0,,16107,21,2,733,0,16,0,0.0,0
2013-11-30 11:00:00,1083,3,NB_OS,1,North,509.0,0,,15543,14,4,819,0,11,1,0.0,0
2013-11-30 12:00:00,1083,3,NB_OS,1,North,545.0,0,,13929,16,2,977,1,16,0,0.0,0
2013-11-30 13:00:00,1083,3,NB_OS,1,North,529.0,0,,14559,18,1,1009,0,19,0,1.0,0
2013-11-30 14:00:00,1083,3,NB_OS,1,North,510.0,0,,16169,6,0,664,1,4,0,0.0,0
2013-11-30 15:00:00,1083,3,NB_OS,1,North,666.0,0,,16501,9,5,652,3,6,0,0.0,0
2013-11-30 16:00:00,1083,3,NB_OS,1,North,513.0,0,,16572,12,5,502,0,6,0,0.0,0
2013-11-30 17:00:00,1083,3,NB_OS,1,North,486.0,0,,15680,23,0,475,0,11,0,0.0,0
2013-11-30 18:00:00,1083,3,NB_OS,1,North,442.0,0,,17309,9,3,435,0,4,0,0.0,0
2013-11-30 19:00:00,1083,3,NB_OS,1,North,324.0,0,,17836,19,1,317,0,6,0,0.0,0
2013-11-30 20:00:00,1083,3,NB_OS,1,North,242.0,0,,17723,21,1,235,1,5,0,0.0,0
2013-11-30 21:00:00,1083,3,NB_OS,1,North,160.0,0,,17762,6,1,157,1,1,0,0.0,0
2013-11-30 22:00:00,1083,3,NB_OS,1,North,140.0,0,,17927,36,2,133,0,5,0,0.0,0
2013-11-30 23:00:00,1083,3,NB_OS,1,North,131.0,0,,18083,23,0,128,0,3,0,0.0,0
2013-12-01 00:00:00,1083,3,NB_OS,1,North,104.0,0,,18202,19,0,102,0,2,0,0.0,0
2013-12-01 01:00:00,1083,3,NB_OS,1,North,17.0,0,,19085,29,0,66,0,2,0,0.0,0
2013-12-01 02:00:00,1083,3,NB_OS,1,North,45.0,0,,19457,0,0,45,0,0,0,0.0,0
2013-12-01 03:00:00,1083,3,NB_OS,1,North,7.0,0,,19006,26,0,37,0,1,0,0.0,0
2013-12-01 04:00:00,1083,3,NB_OS,1,North,21.0,0,,19789,0,0,21,0,0,0,0.0,0
2013-12-01 05:00:00,1083,3,NB_OS,1,North,33.0,0,,19360,0,0,33,0,0,0,0.0,0
2013-12-01 06:00:00,1083,3,NB_OS,1,North,49.0,0,,17262,0,1,48,0,0,0,0.0,0
2013-12-01 07:00:00,1083,3,NB_OS,1,North,53.0,0,,18029,19,0,52,0,1,0,0.0,0
2013-12-01 08:00:00,1083,3,NB_OS,1,North,116.0,0,,18755,9,1,114,0,1,0,0.0,0
2013-12-01 09:00:00,1083,3,NB_OS,1,North,283.0,0,,17064,11,1,279,0,3,0,0.0,0
2013-12-01 10:00:00,1083,3,NB_OS,1,North,414.0,0,,16694,5,3,408,1,2,0,0.0,0
2013-12-01 11:00:00,1083,3,NB_OS,1,North,496.0,0,,16729,16,1,487,0,8,0,0.0,0
2013-12-01 12:00:00,1083,3,NB_OS,1,North,652.0,0,,15481,8,6,639,2,5,0,0.0,0
2013-12-01 13:00:00,1083,3,NB_OS,1,North,671.0,0,,15554,4,3,665,0,3,0,0.0,0
2013-12-01 14:00:00,1083,3,NB_OS,1,North,631.0,0,,16360,6,0,625,2,4,0,0.0,0
2013-12-01 15:00:00,1083,3,NB_OS,1,North,528.0,0,,16419,8,3,521,0,4,0,0.0,0
2013-12-01 16:00:00,1083,3,NB_OS,1,North,446.0,0,,16702,9,4,438,0,4,0,0.0,0
2013-12-01 17:00:00,1083,3,NB_OS,1,North,374.0,0,,17199,11,1,369,0,4,0,0.0,0
2013-12-01 18:00:00,1083,3,NB_OS,1,North,319.0,0,,17321,0,1,318,0,0,0,0.0,0
2013-12-01 19:00:00,1083,3,NB_OS,1,North,252.0,0,,17713,4,1,250,0,1,0,0.0,0
2013-12-01 20:00:00,1083,3,NB_OS,1,North,181.0,0,,18140,11,1,178,0,2,0,0.0,0
2013-12-01 21:00:00,1083,3,NB_OS,1,North,153.0,0,,18224,0,0,152,1,0,0,0.0,0
2013-12-01 22:00:00,1083,3,NB_OS,1,North,104.0,0,,17465,10,1,102,0,1,0,0.0,0
2013-12-01 23:00:00,1083,3,NB_OS,1,North,55.0,0,,18076,18,0,54,0,1,0,0.0,0
2013-12-02 00:00:00,1083,3,NB_OS,1,North,28.0,0,,18006,0,0,28,0,0,0,0.0,0
2013-12-02 01:00:00,1083,3,NB_OS,1,North,10.0,0,,18972,0,0,10,0,0,0,0.0,0
2013-12-02 02:00:00,1083,3,NB_OS,1,North,3.0,0,,18796,0,0,3,0,0,0,0.0,0
2013-12-02 03:00:00,1083,3,NB_OS,1,North,6.0,0,,17963,0,0,6,0,0,0,0.0,0
2013-12-02 04:00:00,1083,3,NB_OS,1,North,7.0,0,,19444,0,0,7,0,0,0,0.0,0
2013-12-02 05:00:00,1083,3,NB_OS,1,North,54.0,0,,18277,19,0,53,0,1,0,0.0,0
2013-12-02 06:00:00,1083,3,NB_OS,1,North,366.0,0,,17413,14,1,360,0,5,0,0.0,0
2013-12-02 07:00:00,1083,3,NB_OS,1,North,1201.0,0,,10783,16,3,1176,1,17,2,2.0,0
2013-12-02 08:00:00,1083,3,NB_OS,1,North,1124.0,0,,7338,23,3,1088,2,26,0,5.0,0
2013-12-02 09:00:00,1083,3,NB_OS,1,North,883.0,0,,13872,14,0,870,0,11,1,1.0,0
2013-12-02 10:00:00,1083,3,NB_OS,1,North,534.0,0,,16736,32,1,513,2,16,1,1.0,0
2013-12-02 11:00:00,1083,3,NB_OS,1,North,556.0,0,,16418,27,4,534,3,15,0,0.0,0
2013-12-02 12:00:00,1083,3,NB_OS,1,North,508.0,0,,16214,24,2,494,0,12,0,0.0,0
2013-12-02 13:00:00,1083,3,NB_OS,1,North,490.0,0,,16375,16,1,481,0,8,0,0.0,0
2013-12-02 14:00:00,1083,3,NB_OS,1,North,483.0,0,,16507,29,1,467,1,14,0,0.0,0
2013-12-02 15:00:00,1083,3,NB_OS,1,North,511.0,0,,16040,33,1,492,1,17,0,0.0,0
2013-12-02 16:00:00,1083,3,NB_OS,1,North,639.0,0,,15596,34,3,614,0,22,0,0.0,0
2013-12-02 17:00:00,1083,3,NB_OS,1,North,846.0,0,,14860,11,4,832,1,9,0,0.0,0
2013-12-02 18:00:00,1083,3,NB_OS,1,North,655.0,0,,15981,9,1,647,1,6,0,0.0,0
2013-12-02 19:00:00,1083,3,NB_OS,1,North,350.0,0,,17679,17,1,343,0,6,0,0.0,0
2013-12-02 20:00:00,1083,3,NB_OS,1,North,262.0,0,,18028,8,1,259,0,2,0,0.0,0
2013-12-02 21:00:00,1083,3,NB_OS,1,North,158.0,0,,17382,0,1,157,0,0,0,0.0,0
2013-12-02 22:00:00,1083,3,NB_OS,1,North,108.0,0,,18706,9,0,107,0,1,0,0.0,0
2013-12-02 23:00:00,1083,3,NB_OS,1,North,48.0,0,,17807,0,0,48,0,0,0,0.0,0
2013-12-03 00:00:00,1083,3,NB_OS,1,North,14.0,0,,18710,0,0,14,0,0,0,0.0,0
2013-12-03 01:00:00,1083,3,NB_OS,1,North,6.0,0,,19259,0,0,6,0,0,0,0.0,0
2013-12-03 02:00:00,1083,3,NB_OS,1,North,5.0,0,,19556,0,0,5,0,0,0,0.0,0
2013-12-03 03:00:00,1083,3,NB_OS,1,North,5.0,0,,16444,0,0,5,0,0,0,0.0,0
2013-12-03 04:00:00,1083,3,NB_OS,1,North,10.0,0,,19278,0,0,10,0,0,0,0.0,0
2013-12-03 05:00:00,1083,3,NB_OS,1,North,54.0,0,,18874,19,0,53,0,1,0,0.0,0
2013-12-03 06:00:00,1083,3,NB_OS,1,North,350.0,0,,17941,31,0,338,1,11,0,0.0,0
2013-12-03 07:00:00,1083,3,NB_OS,1,North,1244.0,0,,11616,17,6,1215,1,19,2,1.0,0
2013-12-03 08:00:00,1083,3,NB_OS,1,North,934.0,0,,7466,34,8,887,1,28,4,5.0,0
2013-12-03 09:00:00,1083,3,NB_OS,1,North,954.0,0,,11570,15,1,935,1,14,0,3.0,0
2013-12-03 10:00:00,1083,3,NB_OS,1,North,520.0,0,,16738,25,3,502,2,13,0,0.0,0
2013-12-03 11:00:00,1083,3,NB_OS,1,North,573.0,0,,16466,28,4,552,1,15,1,0.0,0
2013-12-03 12:00:00,1083,3,NB_OS,1,North,509.0,0,,16220,20,3,495,1,10,0,0.0,0
2013-12-03 13:00:00,1083,3,NB_OS,1,North,495.0,0,,16723,30,1,478,1,15,0,0.0,0
2013-12-03 14:00:00,1083,3,NB_OS,1,North,573.0,0,,16249,47,2,544,0,27,0,0.0,0
2013-12-03 15:00:00,1083,3,NB_OS,1,North,594.0,0,,16100,39,4,566,1,23,0,0.0,0
2013-12-03 16:00:00,1083,3,NB_OS,1,North,722.0,0,,14640,30,6,694,0,20,2,0.0,0
2013-12-03 17:00:00,1083,3,NB_OS,1,North,901.0,0,,14128,8,6,887,0,7,0,1.0,0
2013-12-03 18:00:00,1083,3,NB_OS,1,North,677.0,0,,15580,12,0,668,0,8,0,1.0,0
2013-12-03 19:00:00,1083,3,NB_OS,1,North,407.0,0,,17714,5,0,405,0,2,0,0.0,0
2013-12-03 20:00:00,1083,3,NB_OS,1,North,238.0,0,,17821,13,3,232,0,3,0,0.0,0
2013-12-03 21:00:00,1083,3,NB_OS,1,North,180.0,0,,17577,33,0,174,0,6,0,0.0,0
2013-12-03 22:00:00,1083,3,NB_OS,1,North,120.0,0,,17523,0,0,120,0,0,0,0.0,0
2013-12-03 23:00:00,1083,3,NB_OS,1,North,55.0,0,,18434,0,0,55,0,0,0,0.0,0
2013-12-04 00:00:00,1083,3,NB_OS,1,North,20.0,0,,18695,0,0,20,0,0,0,0.0,0
2013-12-04 01:00:00,1083,3,NB_OS,1,North,8.0,0,,17500,0,0,8,0,0,0,0.0,0
2013-12-04 02:00:00,1083,3,NB_OS,1,North,7.0,0,,20397,0,0,7,0,0,0,0.0,0
2013-12-04 03:00:00,1083,3,NB_OS,1,North,2.0,0,,17361,0,0,2,0,0,0,0.0,0
2013-12-04 04:00:00,1083,3,NB_OS,1,North,14.0,0,,19306,0,0,14,0,0,0,0.0,0
2013-12-04 05:00:00,1083,3,NB_OS,1,North,53.0,0,,17835,19,0,52,0,1,0,0.0,0
2013-12-04 06:00:00,1083,3,NB_OS,1,North,370.0,0,,17303,19,1,362,0,7,0,0.0,0
2013-12-04 07:00:00,1083,3,NB_OS,1,North,1168.0,0,,11343,25,4,1134,1,29,0,0.0,0
2013-12-04 08:00:00,1083,3,NB_OS,1,North,1120.0,0,,7625,29,8,1068,4,26,7,6.0,0
2013-12-04 09:00:00,1083,3,NB_OS,1,North,934.0,0,,13932,32,2,901,0,30,0,1.0,0
2013-12-04 10:00:00,1083,3,NB_OS,1,North,531.0,0,,16388,40,1,509,0,19,2,0.0,0
2013-12-04 11:00:00,1083,3,NB_OS,1,North,526.0,0,,16847,27,2,509,1,13,1,0.0,0
2013-12-04 12:00:00,1083,3,NB_OS,1,North,568.0,0,,16835,33,2,546,1,19,0,0.0,0
2013-12-04 13:00:00,1083,3,NB_OS,1,North,515.0,0,,16899,29,1,497,1,15,0,1.0,0
2013-12-04 14:00:00,1083,3,NB_OS,1,North,515.0,0,,16403,10,1,507,1,5,0,1.0,0
2013-12-04 15:00:00,1083,3,NB_OS,1,North,684.0,0,,15414,28,3,660,2,18,1,0.0,0
2013-12-04 16:00:00,1083,3,NB_OS,1,North,861.0,0,,12945,29,2,831,1,25,0,2.0,0
2013-12-04 17:00:00,1083,3,NB_OS,1,North,1065.0,0,,8864,26,4,1025,2,25,3,6.0,0
2013-12-04 18:00:00,1083,3,NB_OS,1,North,1078.0,0,,7148,29,3,1032,0,23,8,12.0,0
2013-12-04 19:00:00,1083,3,NB_OS,1,North,343.5,0,,9029,16,4,1011,0,14,3,3.0,1
2013-12-04 20:00:00,1083,3,NB_OS,1,North,310.0,0,,17806,0,3,307,0,0,0,0.0,0
2013-12-04 21:00:00,1083,3,NB_OS,1,North,223.0,0,,17849,9,1,220,0,2,0,0.0,0
2013-12-04 22:00:00,1083,3,NB_OS,1,North,163.0,0,,17217,6,2,160,0,1,0,0.0,0
2013-12-04 23:00:00,1083,3,NB_OS,1,North,74.0,0,,17830,14,0,73,0,1,0,0.0,0
2013-12-05 00:00:00,1083,3,NB_OS,1,North,39.0,0,,18597,26,1,37,0,1,0,0.0,0
2013-12-05 01:00:00,1083,3,NB_OS,1,North,8.0,0,,17535,0,0,8,0,0,0,0.0,0
2013-12-05 02:00:00,1083,3,NB_OS,1,North,6.0,0,,16482,0,0,6,0,0,0,0.0,0
2013-12-05 03:00:00,1083,3,NB_OS,1,North,5.0,0,,18556,0,0,5,0,0,0,0.0,0
2013-12-05 04:00:00,1083,3,NB_OS,1,North,7.0,0,,19206,0,0,7,0,0,0,0.0,0
2013-12-05 05:00:00,1083,3,NB_OS,1,North,56.0,0,,19008,0,2,54,0,0,0,0.0,0
2013-12-05 06:00:00,1083,3,NB_OS,1,North,324.0,0,,17629,22,2,315,0,6,1,0.0,0
